387,"02N","1E",",21,22,23,26,27,28,33,34,"
388,"03N","1E",",27,28,32,33,34,"
388,"02N","1E",",3,4,5,"
389,"04N","1W",",15,16,21,22,23,26,27,"
390,"04N","1W",",24,25,"
390,"04N","1E",",4,5,8,9,16,17,19,20,21,30,"
391,"08N","1E",",19,30,"
391,"08N","1W",",23,24,25,26,"
392,"01N","1E",",12,13,"
392,"01N","2E",",7,8,17,18,"
393,"01N","2E",",16,21,22,23,26,"
394,"03N","1E",",32,33,"
394,"02N","1E",",4,5,6,7,8,9,"
395,"01N","1E",",6,"
395,"01N","1W",",1,2,3,11,12,"
395,"02N","1W",",35,36,"
396,"06N","3E",",4,5,7,8,9,10,"
396,"06N","2E",",11,12,14,15,20,21,22,29,"
397,"01N","1W",",1,2,3,4,9,10,11,"
397,"02N","1W",",25,26,27,28,33,34,35,36,"
398,"08N","1W",",12,13,24,25,"
398,"08N","1E",",7,18,19,30,"
399,"02S","4E",",16,17,20,21,28,29,"
400,"04N","1W",",8,9,10,15,16,17,"
401,"04N","1E",",32,33,"
401,"03N","1E",",3,4,5,6,7,8,9,10,15,16,17,18,"
402,"01N","4E",",14,15,22,23,"
403,"02N","2W",",2,3,10,11,"
404,"03N","1W",",18,"
405,"02N","1E",",27,28,29,30,31,32,33,34,"
406,"02N","1W",",2,3,"
406,"03N","1W",",34,35,"
407,"02S","3E",",1,2,3,4,"
407,"02S","4E",",6,"
407,"01S","4E",",19,20,29,30,31,32,"
407,"01S","3E",",24,25,26,27,33,34,35,36,"
408,"03N","1W",",27,28,29,32,33,34,"
409,"01N","5E",",18,19,30,31,"
409,"01S","5E",",6,"
409,"01S","4E",",1,2,"
409,"01N","4E",",13,14,23,24,25,26,35,36,"
410,"02N","1W",",1,2,11,12,"
410,"03N","1W",",35,36,"
411,"03N","1W",",24,25,"
411,"03S","5E",",26,27,28,33,34,35,"
411,"04S","5E",",3,"
411,"03N","1E",",19,20,29,30,"
412,"04N","1E",",7,8,9,16,17,18,"
412,"01S","4E",",3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,26,27,"
412,"01N","4E",",31,32,33,34,"
413,"02S","1E",",18,19,31,"
413,"03S","1W",",1,12,13,"
413,"02S","1W",",2,3,10,11,13,15,16,21,22,24,36,"
413,"03S","1E",",4,5,6,7,8,9,10,15,16,18,"
413,"01S","2W",",23,24,25,26,"
414,"03S","5E",",1,2,3,10,11,"
414,"02S","5E",",35,36,"
415,"08N","1W",",1,2,3,"
415,"09N","1W",",26,27,34,35,36,"
416,"02N","5E",",27,28,29,30,31,32,33,34,"
416,"01N","5E",",5,6,"
417,"02N","1E",",6,7,"
417,"02N","1W",",1,12,"
418,"04N","2W",",35,"
418,"03N","2W",",1,2,3,10,11,12,13,14,"
419,"02S","3E",",1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,18,21,22,24,27,28,"
419,"01S","3E",",33,34,35,36,"
419,"01S","4E",",31,"
419,"02S","4E",",6,7,18,19,"
419,"02S","2E",",1,12,13,"
420,"03S","3E",",13,24,25,"
420,"03S","4E",",17,18,19,20,29,30,31,32,"
421,"03S","1W",",5,6,"
421,"02S","1W",",19,20,21,28,29,30,31,32,33,"
421,"02S","2W",",24,25,36,"
422,"10N","1E",",3,4,5,"
422,"11N","1E",",28,29,32,33,34,"
423,"02N","2E",",29,30,31,32,"
424,"01S","3E",",25,36,"
424,"02S","3E",",1,"
424,"01S","4E",",30,31,"
424,"02S","4E",",6,"
425,"03N","2W",",35,"
426,"03S","5E",",1,2,3,"
426,"02S","5E",",25,26,34,35,36,"
427,"03N","1W",",18,19,"
427,"03N","2W",",13,24,"
428,"03S","5E",",2,3,"
429,"03S","4E",",10,15,"
430,"03S","3E",",26,27,"
431,"02N","1W",",9,10,15,16,"
432,"06N","1E",",2,"
432,"07N","1E",",26,27,34,35,36,"
433,"02S","4E",",13,14,15,16,21,22,23,24,25,26,27,28,36,"
433,"02S","5E",",18,19,30,31,"
434,"02S","4E",",9,16,21,"
435,"03S","3E",",22,23,26,27,"
436,"01N","5E",",7,8,9,16,17,18,19,20,21,22,27,28,29,30,31,32,"
436,"01N","4E",",13,24,25,36,"
437,"01N","5E",",18,19,30,31,"
437,"01S","4E",",1,"
437,"01S","5E",",6,"
437,"01N","4E",",13,14,15,22,23,24,25,26,35,36,"
438,"04S","3E",",24,25,"
439,"01N","1E",",24,25,"
439,"01N","2E",",19,20,29,30,"
440,"10N","5E",",1,2,11,12,"
441,"02S","4E",",3,4,5,8,9,10,14,15,16,17,20,21,22,23,24,25,26,27,28,29,33,34,35,36,"
442,"04S","3E",",13,14,22,23,24,26,27,"
443,"05S","4E",",6,7,"
443,"05S","3E",",1,12,"
444,"02N","1W",",31,"
444,"01N","2W",",1,2,3,"
444,"01N","1W",",6,"
444,"02N","2W",",34,35,36,"
445,"03N","1W",",17,18,"
446,"02N","1E",",15,16,17,20,21,22,27,28,29,"
447,"03N","3E",",11,12,13,14,21,22,23,24,25,26,27,28,35,36,"
447,"03N","4E",",19,30,"
448,"07N","1E",",2,3,4,9,10,11,14,15,16,"
449,"04S","5E",",25,26,35,36,"
449,"05S","5E",",2,"
450,"04S","6E",",31,32,"
450,"05S","5E",",1,"
450,"05S","6E",",5,6,7,8,"
450,"04S","5E",",35,36,"
451,"01N","5E",",27,28,29,30,31,32,33,34,"
451,"01S","5E",",4,5,"
452,"05N","3E",",2,3,10,11,13,14,15,16,17,20,21,22,23,24,26,27,28,29,32,33,34,35,"
453,"02S","4E",",20,21,28,29,"
454,"04S","1E",",1,"
455,"04S","5E",",10,11,14,15,"
456,"03N","2E",",9,10,15,16,"
457,"05N","1E",",1,12,13,24,"
457,"04S","3E",",10,11,14,15,"
457,"06N","2E",",31,32,"
457,"05N","2E",",5,6,7,8,9,16,17,18,19,20,21,28,29,"
458,"02S","2E",",12,13,23,24,25,26,35,36,"
458,"02S","3E",",7,18,19,20,28,29,30,31,32,33,"
458,"03S","3E",",5,6,"
459,"10N","1E",",3,4,5,"
459,"03S","3E",",10,11,12,13,14,15,22,23,24,25,26,27,"
459,"11N","1E",",20,21,27,28,29,32,33,34,"
459,"03S","4E",",7,18,19,30,"
460,"10N","1E",",2,3,"
460,"11N","1E",",21,22,23,25,26,27,28,33,34,35,36,"
461,"10N","1E",",7,8,9,16,17,18,19,20,21,28,29,30,"
462,"11N","1E",",32,33,34,"
462,"10N","1E",",3,4,5,7,8,9,10,16,17,18,"
463,"07N","3E",",6,18,19,"
463,"08N","2E",",31,33,34,35,36,"
463,"07N","2E",",1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,28,29,30,"
463,"08N","1E",",36,"
463,"08N","3E",",31,"
463,"07N","1E",",1,12,13,24,"
464,"09N","2E",",31,32,33,34,35,36,"
464,"09N","1E",",36,"
464,"08N","2E",",1,2,3,4,5,6,7,12,13,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,"
464,"07N","2E",",1,2,3,4,5,6,"
464,"07N","3E",",6,"
464,"08N","3E",",6,7,18,19,30,31,"
464,"07N","1E",",1,"
464,"09N","3E",",31,"
464,"08N","1E",",1,12,13,24,25,36,"
465,"06N","1E",",8,9,16,17,"
466,"03N","1W",",17,18,19,20,29,30,"
467,"02S","3E",",1,"
467,"01S","3E",",25,26,35,36,"
467,"01S","4E",",29,30,31,32,33,"
467,"02S","4E",",4,5,6,7,8,"
468,"02S","1E",",14,15,16,17,18,19,20,21,22,23,26,27,34,35,"
468,"02S","1W",",13,24,"
469,"02S","3E",",3,4,"
469,"01S","3E",",33,34,"
470,"02N","1E",",19,20,"
471,"03N","2W",",1,2,"
471,"04N","2W",",35,36,"
472,"04S","4E",",24,25,"
472,"04S","5E",",19,20,21,29,30,31,32,"
473,"04S","5E",",15,16,17,20,21,22,27,28,29,32,33,"
474,"04S","3E",",24,"
475,"03S","1E",",12,13,"
475,"03S","2E",",7,18,"
476,"02N","2W",",13,24,25,"
476,"02N","1W",",17,18,19,20,29,30,"
477,"02N","1W",",18,19,30,"
477,"02N","2W",",13,14,23,24,25,26,"
478,"03N","2W",",10,11,"
479,"05S","4E",",4,5,6,7,8,9,16,17,18,"
480,"02S","3E",",6,7,18,"
480,"02S","2E",",1,12,13,"
480,"01S","2E",",36,"
480,"01S","3E",",31,"
481,"05S","5E",",2,"
481,"04S","5E",",27,34,35,"
482,"04S","5E",",28,29,"
483,"03N","4E",",30,31,32,33,"
483,"02N","3E",",1,12,13,24,25,"
483,"02N","4E",",4,5,6,7,8,9,18,19,20,29,30,"
483,"03N","3E",",25,36,"
484,"05N","1E",",19,30,"
484,"05N","1W",",24,25,"
485,"04N","1W",",28,29,32,33,"
485,"03N","1W",",4,5,"
486,"02N","1W",",19,20,29,30,31,32,"
486,"02N","2W",",24,25,36,"
487,"01S","2E",",25,26,27,34,35,36,"
487,"01S","3E",",30,31,"
487,"02S","2E",",2,3,"
488,"02S","3E",",1,2,11,12,13,14,24,"
488,"02S","4E",",6,7,18,19,"
488,"01S","3E",",35,36,"
488,"01S","4E",",31,"
489,"05N","1E",",25,36,"
489,"05N","2E",",30,31,"
490,"05N","1W",",23,26,27,"
491,"05N","1W",",23,"
492,"03S","4E",",5,6,7,8,"
492,"02S","4E",",30,31,"
492,"03S","3E",",1,12,"
493,"03S","4E",",8,9,16,17,"
494,"02N","1E",",9,10,15,16,21,22,"
495,"02S","3E",",9,10,11,14,15,16,24,25,"
495,"02S","4E",",19,30,"
496,"03S","4E",",7,8,9,16,17,18,"
497,"01S","3E",",1,2,3,11,12,13,14,23,24,25,26,35,36,"
497,"01N","3E",",34,35,36,"
497,"01S","4E",",6,"
498,"02N","2E",",30,31,"
498,"02N","1E",",25,26,35,36,"
499,"03S","3E",",13,"
499,"03S","4E",",7,8,9,16,17,18,19,20,21,"
500,"09N","1E",",31,32,33,"
500,"09N","1W",",36,"
500,"08N","1W",",1,12,13,24,"
500,"08N","1E",",3,4,5,6,7,8,9,10,15,16,17,18,19,20,21,28,"
501,"06N","1E",",29,"
502,"03N","4E",",32,33,34,35,"
502,"02N","4E",",2,3,4,5,8,9,10,11,12,13,14,15,16,21,22,"
503,"11N","1E",",22,23,26,27,"
504,"01S","2E",",25,26,"
504,"01S","3E",",30,"
505,"01N","1E",",25,"
505,"01N","2E",",19,29,30,31,"
506,"01N","2E",",36,"
506,"01S","3E",",2,3,4,5,6,7,8,9,10,15,16,17,18,20,21,"
506,"01S","2E",",1,12,13,"
506,"01N","3E",",31,32,33,34,35,"
507,"02S","3E",",15,16,17,20,21,22,27,28,29,"
508,"11N","1E",",32,33,"
508,"10N","1E",",3,4,5,"
509,"05S","4E",",5,6,"
509,"04S","4E",",31,32,"
509,"04S","3E",",36,"
509,"05S","3E",",1,"
510,"03N","4E",",2,3,4,5,6,7,8,9,10,11,14,15,16,17,18,19,20,21,28,29,30,31,32,33,"
510,"04N","4E",",31,32,33,34,35,"
510,"03N","3E",",1,12,13,24,25,36,"
510,"02N","4E",",4,5,6,8,9,"
510,"04N","3E",",36,"
510,"02N","3E",",1,"
511,"02N","4E",",4,5,6,"
511,"03N","3E",",1,12,13,36,"
511,"04N","3E",",36,"
511,"03N","4E",",2,3,4,5,6,7,8,9,10,11,14,15,16,17,18,20,21,27,28,29,31,32,33,34,"
511,"02N","3E",",1,"
511,"04N","4E",",31,32,33,34,35,"
512,"03S","4E",",7,18,"
513,"05N","1W",",22,"
514,"02N","1E",",4,5,6,7,8,9,17,18,"
515,"02S","2E",",1,12,13,"
515,"01S","3E",",33,34,"
515,"02S","3E",",1,2,3,4,5,6,7,8,9,10,11,12,14,15,16,17,18,21,22,27,28,"
515,"02S","4E",",6,7,"
516,"07N","5E",",17,18,19,20,"
517,"01N","3E",",7,8,9,16,17,18,19,"
517,"01N","2E",",12,13,24,"
518,"04N","1E",",16,17,18,19,20,21,22,27,28,29,30,32,33,"
519,"07N","1E",",31,32,"
519,"06N","1E",",5,6,"
520,"11N","1E",",3,4,8,9,10,15,16,17,20,21,"
520,"12N","1E",",33,34,"
521,"02S","3E",",25,26,27,28,33,34,35,36,"
521,"03S","3E",",1,2,3,4,"
522,"06N","2E",",4,5,8,9,10,15,16,17,"
523,"04S","5E",",28,29,"
524,"02S","4E",",3,4,5,"
524,"01S","4E",",16,17,19,20,21,22,23,26,27,28,29,30,32,34,35,"
525,"02S","4E",",1,"
525,"01S","5E",",4,5,6,7,8,9,16,17,18,19,20,21,28,29,30,31,32,33,"
525,"01S","4E",",1,11,12,13,14,15,22,23,24,25,26,27,35,36,"
525,"02S","5E",",4,5,6,"
525,"01N","5E",",31,32,33,"
525,"01N","4E",",36,"
526,"01S","2E",",19,30,31,"
526,"01S","1E",",24,25,26,36,"
527,"02S","3E",",10,11,12,13,14,15,22,23,24,"
528,"09N","1W",",13,24,"
528,"09N","1E",",18,19,"
529,"04S","3E",",12,"
529,"04S","4E",",7,"
530,"07N","2E",",6,7,18,19,"
530,"07N","1E",",1,2,11,12,13,14,23,24,25,"
531,"01S","4E",",1,2,11,12,"
532,"10N","1E",",3,4,"
532,"11N","1E",",33,34,"
533,"01S","2E",",3,4,5,8,9,10,15,16,21,22,"
534,"02S","2E",",1,2,11,12,13,14,"
534,"02S","3E",",6,7,18,"
535,"02S","2E",",11,12,13,14,23,24,"
535,"02S","3E",",7,18,19,"
536,"02S","3E",",19,20,21,28,29,30,31,32,33,"
536,"03S","3E",",5,6,"
537,"01N","3E",",35,"
537,"02S","3E",",2,3,4,"
537,"01S","3E",",1,2,11,12,13,14,15,16,20,21,22,23,24,25,26,27,28,29,32,33,34,35,"
538,"03N","2W",",25,26,35,36,"
539,"06N","1E",",5,6,"
540,"10N","1E",",4,5,"
540,"11N","1E",",28,29,32,33,"
541,"02N","1W",",20,21,22,23,26,27,28,29,32,33,34,35,"
542,"01S","1W",",14,23,24,25,"
542,"01S","1E",",19,30,"
543,"03N","2W",",3,4,9,10,"
544,"02S","3E",",1,2,3,10,11,12,13,14,15,"
544,"02S","4E",",6,7,18,"
545,"02N","1E",",24,25,26,35,36,"
545,"02N","2E",",19,30,31,"
546,"04N","3E",",31,32,33,"
546,"03N","3E",",4,5,6,"
547,"02N","1W",",27,28,29,32,33,34,"
547,"01N","1W",",3,4,"
548,"03S","3E",",1,2,10,11,12,13,14,"
549,"06N","1E",",17,18,19,20,"
550,"02S","3E",",1,2,11,12,13,14,24,"
550,"02S","4E",",5,6,7,8,16,17,18,19,20,21,28,29,30,31,32,"
551,"01S","2E",",10,11,14,15,16,22,23,"
552,"01N","2E",",12,13,24,25,36,"
552,"01S","3E",",2,3,4,5,6,"
552,"01N","3E",",7,8,16,17,18,19,20,21,22,23,26,27,28,29,30,31,32,33,34,35,"
553,"01N","4E",",7,18,19,"
553,"01N","3E",",12,13,24,"
554,"01S","2E",",34,35,"
554,"02S","2E",",2,3,"
555,"03S","5E",",3,4,5,"
555,"02S","5E",",32,33,34,"
556,"05N","1W",",28,33,"
557,"05N","3E",",13,14,15,22,23,24,25,26,27,"
558,"01N","1E",",4,5,6,"
558,"01N","1W",",1,"
558,"02N","1E",",28,29,30,31,32,33,"
558,"02N","1W",",36,"
559,"03S","5E",",5,"
560,"02N","2E",",15,16,17,18,19,20,21,22,27,28,29,30,"
561,"02S","4E",",7,18,19,30,"
561,"02S","3E",",11,12,13,14,23,24,25,26,"
562,"01N","4E",",14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,"
562,"01S","4E",",2,3,4,5,6,"
562,"01N","3E",",36,"
562,"01S","3E",",1,"
563,"01S","3E",",1,"
563,"01S","4E",",2,3,4,5,6,8,9,10,11,12,13,14,15,16,17,21,22,"
563,"01N","4E",",31,32,33,34,35,"
563,"01N","3E",",36,"
564,"01N","5E",",32,33,34,35,"
564,"01S","5E",",3,4,5,8,9,10,15,16,17,"
565,"04S","3E",",2,3,10,11,12,13,14,15,22,23,24,"
566,"01S","2E",",35,36,"
566,"01S","3E",",31,"
566,"02S","2E",",1,2,11,12,"
566,"02S","3E",",6,7,"
567,"05N","3E",",7,8,16,17,18,19,20,21,"
567,"05N","2E",",12,13,24,"
568,"02N","4E",",35,36,"
568,"02N","5E",",31,"
568,"01N","4E",",1,2,3,4,9,10,11,12,13,14,15,22,23,24,"
568,"01N","5E",",6,7,18,19,"
569,"01N","4E",",1,2,3,4,5,6,7,8,9,10,11,14,15,17,18,"
569,"01N","5E",",6,"
569,"01N","3E",",1,"
569,"02N","3E",",36,"
569,"02N","4E",",28,29,31,32,33,34,35,36,"
569,"02N","5E",",31,"
570,"02S","2E",",1,2,10,11,12,13,14,15,"
571,"05N","1E",",30,"
571,"05N","1W",",25,"
572,"02N","1W",",25,36,"
572,"02N","1E",",29,30,31,32,"
573,"02S","2E",",13,24,25,36,"
573,"02S","3E",",18,19,20,29,30,31,32,"
574,"05N","4E",",34,35,"
574,"04N","4E",",2,3,4,9,10,11,"
575,"06N","1E",",18,19,20,"
576,"01S","2E",",35,36,"
576,"01S","3E",",31,"
576,"02S","2E",",1,2,11,12,"
576,"02S","3E",",6,7,"
577,"04S","5E",",28,29,"
578,"01S","5E",",1,2,3,4,9,10,11,12,"
578,"01N","5E",",26,27,28,33,34,35,36,"
579,"02N","1E",",8,9,16,17,"
580,"01N","3E",",19,20,29,30,31,32,"
580,"01N","2E",",24,25,36,"
581,"02N","1E",",1,2,3,4,10,11,12,"
581,"03N","1E",",33,34,35,"
582,"01N","2W",",1,12,13,14,24,"
582,"01N","1W",",6,7,8,17,18,19,20,"
583,"02S","2E",",2,3,4,5,"
583,"01S","2E",",20,21,22,23,24,25,26,27,28,29,32,33,34,35,"
584,"01S","2E",",19,20,21,28,29,30,31,32,33,"
584,"02S","1E",",1,"
584,"02S","2E",",4,5,6,"
584,"01S","1E",",24,25,36,"
585,"01S","1E",",13,24,25,"
585,"01S","2E",",16,17,18,19,20,21,28,29,30,"
586,"03S","3E",",13,23,24,25,26,"
586,"03S","4E",",18,19,30,"
587,"01N","3W",",11,12,13,14,23,"
588,"01S","2E",",1,12,13,24,"
588,"01S","3E",",4,5,6,7,8,9,10,15,16,17,18,19,20,21,22,28,29,30,"
589,"04S","3E",",24,25,"
590,"05S","4E",",7,18,19,"
590,"02S","2E",",1,2,3,10,11,12,13,14,15,23,24,25,"
590,"05S","3E",",11,12,13,14,23,24,"
590,"01S","2E",",26,27,34,35,36,"
590,"02S","3E",",5,6,7,8,17,18,19,20,21,22,27,28,29,30,31,32,33,34,"
590,"03S","4E",",6,7,18,"
590,"03S","3E",",1,2,11,12,13,14,"
591,"02S","3E",",17,18,19,20,29,30,"
592,"06N","1W",",34,35,"
592,"05N","1W",",2,3,9,10,11,15,16,"
593,"02S","2E",",2,3,"
593,"01S","2E",",34,35,"
594,"02S","2E",",1,12,13,24,"
594,"01S","3E",",31,"
594,"01S","2E",",36,"
594,"02S","3E",",4,5,6,7,8,9,16,17,18,19,20,"
595,"01S","2E",",34,35,"
595,"02S","2E",",1,2,3,10,11,12,"
596,"02S","3E",",7,8,17,18,19,20,"
597,"03S","3E",",9,10,11,14,15,16,"
598,"03N","1W",",34,35,"
599,"04S","3E",",23,24,25,26,"
600,"02S","3E",",17,18,19,20,29,30,"
601,"03S","3E",",1,2,3,10,11,12,13,14,"
602,"01S","4E",",4,5,6,7,18,19,"
602,"01N","3E",",34,35,36,"
602,"01N","4E",",31,32,33,"
602,"01S","3E",",1,2,3,4,9,10,11,12,13,24,"
603,"07N","5E",",4,5,6,7,8,"
603,"08N","5E",",31,32,33,"
604,"08N","1W",",23,24,25,26,"
605,"05N","1E",",9,10,15,16,21,22,27,28,"
606,"06N","1E",",11,12,13,14,"
606,"06N","2E",",7,18,"
607,"01S","2E",",1,12,13,24,"
607,"01S","3E",",4,5,6,7,8,9,10,15,16,17,18,19,20,21,22,28,29,30,"
608,"01S","2E",",8,9,10,11,13,14,15,16,17,20,21,22,23,24,25,26,27,28,29,"
609,"09N","4E",",1,2,3,4,9,10,11,12,"
609,"10N","4E",",35,36,"
610,"01S","2E",",17,18,19,20,29,30,"
611,"01N","2E",",23,24,25,26,27,35,"
612,"02N","1W",",11,12,13,14,"
613,"05S","3E",",1,2,3,"
613,"04S","3E",",25,35,36,"
613,"04S","4E",",30,31,"
614,"01S","2E",",10,11,12,13,14,15,22,23,24,25,26,27,"
614,"01S","3E",",7,18,19,"
615,"01N","2E",",33,34,35,"
615,"01S","2E",",2,3,4,9,10,11,14,15,16,"
616,"03S","3E",",3,4,9,10,11,14,15,16,17,20,21,22,23,26,27,28,29,"
617,"09N","1E",",18,19,"
617,"09N","1W",",13,24,"
618,"01N","3E",",19,20,29,30,"
619,"02S","2E",",13,24,"
619,"02S","3E",",14,15,16,17,18,19,20,21,22,23,"
620,"05N","1E",",27,28,29,32,33,34,"
621,"01N","2E",",14,22,23,24,25,26,"
622,"01N","1E",",6,"
622,"02N","1E",",31,"
622,"02N","1W",",36,"
622,"01N","1W",",1,"
623,"05N","4E",",4,5,6,7,8,9,17,18,"
623,"06N","4E",",31,32,33,"
624,"01S","2E",",19,20,21,28,29,30,"
625,"02S","3E",",10,11,12,13,14,15,22,23,"
626,"01N","1W",",1,"
626,"02N","1W",",36,"
626,"01N","1E",",6,"
626,"02N","1E",",31,"
627,"02S","2W",",2,3,4,"
627,"01S","2W",",27,28,33,34,35,"
628,"05N","1E",",3,4,"
628,"06N","1E",",33,34,"
629,"03N","1W",",8,17,"
630,"11N","1E",",16,17,20,21,28,29,"
631,"01N","1E",",23,24,25,26,"
632,"02S","1E",",25,26,27,34,35,36,"
632,"02S","2E",",30,31,32,33,"
632,"03S","2E",",4,5,6,"
632,"03S","1E",",1,2,3,"
633,"01N","2E",",19,20,29,30,"
634,"01S","2E",",2,3,4,5,"
634,"01N","2E",",32,33,34,35,"
635,"01N","2E",",32,33,34,35,"
635,"01S","2E",",2,3,4,5,8,9,10,11,14,15,16,17,"
636,"01N","2E",",28,29,30,31,32,33,"
636,"01S","1E",",1,"
636,"01S","2E",",4,5,6,"
636,"01N","1E",",25,36,"
637,"01S","1E",",1,12,13,"
637,"01N","2E",",31,32,33,"
637,"01S","2E",",4,5,6,7,8,9,16,17,18,"
637,"01N","1E",",36,"
638,"01N","1E",",25,26,27,34,35,36,"
638,"01S","2E",",6,"
638,"01N","2E",",30,31,"
638,"01S","1E",",1,2,3,"
639,"01S","2E",",6,7,18,"
639,"01S","1E",",1,2,3,10,11,12,13,14,"
639,"01N","2E",",31,"
639,"01N","1E",",34,35,36,"
640,"01S","2E",",26,27,34,35,"
641,"01S","1E",",11,12,13,14,23,24,"
641,"01S","2E",",7,8,9,16,17,18,19,20,21,"
642,"01N","2E",",19,20,29,30,31,32,"
642,"01N","1E",",24,25,36,"
643,"01N","1E",",13,14,22,23,24,25,26,27,34,35,36,"
643,"01N","2E",",19,30,31,"
644,"01N","1E",",15,16,21,22,23,26,27,28,"
645,"01S","2E",",4,5,8,9,"
646,"02N","1W",",25,26,35,36,"
647,"01N","1E",",6,7,"
648,"02N","1W",",2,3,4,"
648,"03N","1W",",26,27,28,33,34,35,"
649,"02N","1W",",18,19,"
649,"02N","2W",",10,11,12,13,14,15,22,23,24,26,27,"
650,"01S","2E",",3,10,"
651,"01N","1E",",7,18,19,"
651,"01N","1W",",1,2,3,10,11,12,13,14,15,16,17,20,21,22,23,24,25,26,27,34,35,36,"
651,"01S","1W",",1,2,3,"
652,"03S","2E",",1,12,13,24,25,36,"
652,"04S","3E",",3,4,5,6,"
652,"04S","2E",",1,"
652,"03S","3E",",3,4,5,6,7,8,9,10,11,14,15,16,17,18,19,20,21,22,23,26,27,28,29,30,31,32,33,34,"
653,"02S","1E",",14,15,22,23,24,25,26,27,34,35,36,"
654,"05N","2E",",29,30,31,32,"
654,"05N","1E",",25,36,"
654,"03S","3E",",3,4,5,8,9,10,"
654,"04N","2E",",5,6,"
655,"05N","1W",",33,"
655,"04N","1W",",4,"
656,"01S","3E",",31,32,33,34,"
656,"02S","3E",",1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,"
656,"02S","2E",",1,12,13,"
657,"02S","3E",",7,8,9,16,17,18,19,20,21,"
658,"01N","2E",",29,32,"
659,"04N","1W",",21,22,27,28,"
660,"02S","5E",",29,30,31,32,33,"
660,"03S","5E",",4,5,6,8,9,"
661,"05N","1W",",25,26,35,36,"
662,"05S","3E",",23,24,"
663,"04N","1E",",15,16,17,20,21,22,23,24,25,26,27,28,29,33,34,35,36,"
663,"04N","2E",",30,"
664,"05N","1E",",3,4,5,"
664,"06N","1E",",20,21,22,27,28,29,32,33,34,"
665,"05S","4E",",6,7,18,"
665,"04S","4E",",31,"
665,"05S","3E",",1,2,11,12,13,14,"
665,"04S","3E",",36,"
666,"05N","1W",",23,"
667,"02S","3E",",14,15,16,21,22,23,26,27,28,"
668,"04N","2E",",8,9,10,14,15,16,17,20,21,22,23,"
669,"03N","3E",",4,5,7,8,9,16,17,18,"
670,"06N","1E",",28,29,"
671,"05N","1W",",24,25,"
672,"01S","4E",",33,34,35,"
672,"02S","4E",",2,3,4,9,10,11,12,13,14,15,16,23,24,"
673,"02N","1W",",18,19,"
673,"02N","2W",",11,12,13,14,23,24,"
674,"04N","1W",",1,2,"
674,"05N","1W",",35,36,"
675,"01N","2E",",1,12,13,"
675,"01N","3E",",3,4,5,6,7,8,9,10,15,16,17,18,"
676,"01N","3E",",7,8,9,10,11,14,15,16,17,18,19,20,21,22,23,26,27,"
677,"02S","3E",",21,22,23,26,27,28,33,34,35,"
678,"01N","3E",",8,9,10,15,16,17,20,21,22,"
679,"01N","3E",",1,2,11,12,13,14,"
679,"01N","4E",",6,7,8,18,"
680,"06N","1E",",15,16,17,20,21,22,27,28,"
681,"04S","3E",",2,3,4,9,10,11,14,15,16,22,23,"
682,"03N","1E",",2,3,4,9,10,11,"
682,"04N","1E",",33,34,35,"
683,"01N","3E",",16,17,"
684,"03S","3E",",10,11,"
685,"03S","3E",",12,13,"
686,"02S","4E",",1,2,3,4,10,11,12,13,14,"
686,"01S","5E",",31,"
686,"01S","4E",",33,34,35,36,"
686,"02S","5E",",6,7,"
687,"02S","2E",",1,2,3,"
687,"02S","3E",",6,"
687,"01S","3E",",30,31,"
687,"01S","2E",",25,26,27,34,35,36,"
688,"01S","2E",",12,13,24,25,"
688,"01S","3E",",7,8,16,17,18,19,20,21,28,29,30,"
689,"01S","2E",",13,24,"
689,"01S","3E",",18,19,"
690,"01N","1E",",5,6,7,"
691,"07N","1E",",5,6,7,8,"
692,"07N","1E",",5,6,7,8,"
692,"08N","1E",",31,32,"
693,"04N","2E",",6,"
693,"05N","1E",",22,23,24,25,26,27,34,35,36,"
693,"04N","1E",",1,2,3,"
693,"05N","2E",",30,31,"
694,"05N","2E",",31,"
694,"05N","1E",",34,35,36,"
694,"04N","1E",",1,2,3,10,11,12,13,14,15,"
694,"04N","2E",",6,7,18,"
695,"04S","4E",",31,"
695,"05S","3E",",1,"
695,"04S","3E",",36,"
695,"05S","4E",",6,"
696,"01S","2E",",14,15,16,21,22,23,"
697,"01S","2E",",22,23,24,25,26,27,34,35,36,"
698,"06N","1E",",31,32,"
699,"02N","1W",",29,30,31,32,"
699,"02N","2W",",25,36,"
699,"04S","3E",",24,25,"
700,"06N","1E",",32,"
700,"04N","1E",",2,3,4,10,"
701,"03S","3E",",10,"
702,"06N","3E",",1,2,3,4,9,10,11,12,13,14,15,16,"
703,"05N","2E",",4,5,"
703,"06N","2E",",19,20,21,27,28,29,30,31,32,33,34,"
704,"02S","4E",",1,12,"
704,"02S","5E",",6,7,"
705,"07N","1E",",19,20,28,29,30,31,32,33,"
705,"09N","4E",",3,10,"
